,customerId,productId,score,rank
261,7096,19,0.11117345094680786,2
262,7096,61,0.10974583029747009,3
263,7096,15,0.10746219754219055,4
264,7096,33,0.10058028995990753,5
265,7096,5,0.09931842982769012,6
266,7096,59,0.09591583907604218,7
267,7096,11,0.08899740874767303,8
268,7096,36,0.08872184157371521,9
269,7096,13,0.08297565579414368,10
270,21259,1,0.11238658428192139,1
271,21259,13,0.07099181413650513,2
272,21259,20,0.06833747029304504,3
273,21259,157,0.06586077809333801,4
274,21259,100,0.06205114722251892,5
275,21259,15,0.06166738271713257,6
276,21259,36,0.06144413352012634,7
277,21259,61,0.06093090772628784,8
278,21259,216,0.060157179832458496,9
279,21259,60,0.057005077600479126,10
280,14082,55,0.08988580703735352,1
281,14082,159,0.08735172748565674,2
282,14082,1,0.08425896167755127,3
283,14082,13,0.07230267524719239,4
284,14082,15,0.06470575332641601,5
285,14082,36,0.06384674310684205,6
286,14082,57,0.0621379017829895,7
287,14082,25,0.06088689565658569,8
288,14082,11,0.05397677421569824,9
289,14082,62,0.05165079832077026,10
290,14748,2,0.09398769587278366,1
291,14748,15,0.06990545988082886,2
292,14748,5,0.06664570420980453,3
293,14748,61,0.06189187616109848,4
294,14748,207,0.05678018927574158,5
295,14748,11,0.056121885776519775,6
296,14748,0,0.054651081562042236,7
297,14748,36,0.05279873311519623,8
298,14748,33,0.051764681935310364,9
299,14748,21,0.05102529376745224,10
300,26434,272,0.16197001934051514,1
301,26434,0,0.1114434003829956,2
302,26434,1,0.09990358352661133,3
303,26434,2,0.09585511684417725,4
304,26434,12,0.08509474992752075,5
305,26434,40,0.08239936828613281,6
306,26434,15,0.08161842823028564,7
307,26434,5,0.07577937841415405,8
308,26434,25,0.06868243217468262,9
309,26434,14,0.06735032796859741,10
310,12641,1,0.08283667130903764,1
311,12641,5,0.06226268139752475,2
312,12641,13,0.056400402025742966,3
313,12641,9,0.05184330181642012,4
314,12641,93,0.05090072480115024,5
315,12641,36,0.049808637662367386,6
316,12641,20,0.04588692296635021,7
317,12641,2,0.0458473725752397,8
318,12641,7,0.045098738236860794,9
319,12641,157,0.04336684400385076,10
320,14102,2,0.0566304475069046,1
321,14102,25,0.0508807897567749,2
322,14102,11,0.04950395226478577,3
323,14102,19,0.04707697033882141,4
324,14102,61,0.04588933289051056,5
325,14102,1,0.043613433837890625,6
326,14102,5,0.03999444842338562,7
327,14102,100,0.039782240986824036,8
328,14102,36,0.03885665535926819,9
329,14102,23,0.038267821073532104,10
330,18038,0,0.0740702748298645,1
331,18038,40,0.06242358684539795,2
332,18038,5,0.06125640869140625,3
333,18038,16,0.05944114923477173,4
334,18038,130,0.05809503793716431,5
335,18038,9,0.056820034980773926,6
336,18038,13,0.054691851139068604,7
337,18038,24,0.05406820774078369,8
338,18038,15,0.0535091757774353,9
339,18038,28,0.052329957485198975,10
340,4175,5,0.07655021319022545,1
341,4175,33,0.06721578653042133,2
342,4175,15,0.06148719329100389,3
343,4175,13,0.06065761584502,4
344,4175,4,0.056302519944997936,5
345,4175,21,0.05627622971167931,6
346,4175,25,0.05620675362073458,7
347,4175,36,0.05248004198074341,8
348,4175,7,0.05191814440947313,9
349,4175,17,0.05120244851479164,10
350,18051,134,0.13111916184425354,1
351,18051,1,0.07773785789807637,2
352,18051,2,0.07639646530151367,3
353,18051,15,0.061478753884633384,4
354,18051,36,0.05464635292689005,5
355,18051,11,0.05190815528233846,6
356,18051,13,0.05067272981007894,7
357,18051,23,0.0493280291557312,8
358,18051,39,0.041287620862325035,9
359,18051,173,0.03964985410372416,10
360,15867,4,0.09889336427052815,1
361,15867,0,0.09820387760798137,2
362,15867,2,0.09020258982976277,3
363,15867,5,0.0849992831548055,4
364,15867,13,0.08235303560892741,5
365,15867,7,0.07903077205022176,6
366,15867,31,0.07630838950475057,7
367,15867,15,0.0757332444190979,8
368,15867,20,0.07064549128214519,9
369,15867,12,0.06796830892562866,10
370,1043,5,0.07013024993844934,1
371,1043,15,0.06277152815380611,2
372,1043,23,0.06269045617129351,3
373,1043,13,0.05583515843829593,4
374,1043,20,0.049635255658948746,5
375,1043,12,0.049478414896372204,6
376,1043,36,0.04936879389994853,7
377,1043,7,0.04759464070603654,8
378,1043,61,0.04739688054935352,9
379,1043,25,0.04471983780732026,10
380,11837,2,0.056328857938448586,1
381,11837,1,0.05007908741633097,2
382,11837,7,0.045023719469706215,3
383,11837,25,0.04452562828858694,4
384,11837,11,0.04150050381819407,5
385,11837,26,0.04007691641648611,6
386,11837,6,0.03966231644153595,7
387,11837,15,0.03763104478518168,8
388,11837,83,0.03503485023975372,9
389,11837,50,0.0339763859907786,10
390,2831,2,0.10385148392783271,1
391,2831,23,0.09314009216096666,2
392,2831,29,0.08047631714079115,3
393,2831,15,0.07157081365585327,4
394,2831,13,0.06779878669314915,5
395,2831,20,0.06199404928419325,6
396,2831,107,0.06014541784922282,7
397,2831,12,0.058414452605777316,8
398,2831,61,0.05678504705429077,9
399,2831,33,0.056675076484680176,10
400,19026,1,0.06492353230714798,1
401,19026,13,0.05646370351314545,2
402,19026,15,0.053579747676849365,3
403,19026,2,0.051028139889240265,4
404,19026,45,0.04905658960342407,5
405,19026,20,0.04449189454317093,6
406,19026,7,0.04374969005584717,7
407,19026,51,0.04261109232902527,8
408,19026,101,0.04178304970264435,9
409,19026,133,0.04160672426223755,10
410,6769,2,0.09002443722316197,1
411,6769,5,0.08523998941693987,2
412,6769,15,0.07931085995265416,3
413,6769,21,0.0783275876726423,4
414,6769,17,0.06619445766721453,5
415,6769,61,0.06547978094645909,6
416,6769,11,0.06329865115029472,7
417,6769,13,0.061255855219704766,8
418,6769,23,0.060999538217272074,9
419,6769,94,0.06029309545244489,10
420,23105,103,0.1063426285982132,1
421,23105,2,0.08415032923221588,2
422,23105,33,0.07884599268436432,3
423,23105,1,0.07479614019393921,4
424,23105,5,0.05803227424621582,5
425,23105,271,0.05436939001083374,6
426,23105,223,0.05426466464996338,7
427,23105,17,0.052906498312950134,8
428,23105,21,0.05162772536277771,9
429,23105,0,0.05100221931934357,10
430,8475,1,0.08873315155506134,1
431,8475,13,0.07104465365409851,2
432,8475,15,0.06454624235630035,3
433,8475,5,0.064279705286026,4
434,8475,20,0.06177695095539093,5
435,8475,11,0.05926525592803955,6
436,8475,2,0.05470027029514313,7
437,8475,8,0.05414310097694397,8
438,8475,19,0.053338661789894104,9
439,8475,36,0.04804809391498566,10
440,19762,154,0.16935569047927856,1
441,19762,54,0.09317505359649658,2
442,19762,26,0.09310418367385864,3
443,19762,10,0.07568877935409546,4
444,19762,27,0.06302738189697266,5
445,19762,113,0.060540854930877686,6
446,19762,284,0.06023132801055908,7
447,19762,83,0.05795729160308838,8
448,19762,128,0.05758166313171387,9
449,19762,1,0.05725431442260742,10
450,13658,2,0.07755996121300592,1
451,13658,5,0.07075640228059557,2
452,13658,20,0.0677736865149604,3
453,13658,7,0.06705694066153632,4
454,13658,15,0.06423758798175389,5
455,13658,72,0.06415675083796184,6
456,13658,12,0.06341052717632717,7
457,13658,33,0.06123471260070801,8
458,13658,21,0.060549007521735296,9
459,13658,13,0.05927671988805135,10
460,9806,1,0.08598129153251648,1
461,9806,2,0.06552818417549133,2
462,9806,5,0.054631096124649045,3
463,9806,21,0.05347582697868347,4
464,9806,15,0.05326325297355652,5
465,9806,19,0.05038112998008728,6
466,9806,61,0.049331605434417725,7
467,9806,33,0.048270076513290405,8
468,9806,36,0.044727540016174315,9
469,9806,11,0.04457306265830994,10
470,4618,1,0.11482524871826172,1
471,4618,36,0.08032702075110541,2
472,4618,13,0.0748867326312595,3
473,4618,61,0.07209561930762397,4
474,4618,11,0.06632808844248454,5
475,4618,25,0.0625949501991272,6
476,4618,19,0.05980336666107178,7
477,4618,33,0.05935531192355686,8
478,4618,20,0.05787099070019192,9
479,4618,23,0.05659692154990302,10
480,5648,5,0.08145612478256226,1
481,5648,15,0.07894737273454666,2
482,5648,21,0.07530251145362854,3
483,5648,14,0.07251007109880447,4
484,5648,3,0.0670318678021431,5
485,5648,7,0.06240389496088028,6
486,5648,13,0.06226568669080734,7
487,5648,0,0.06117977946996689,8
488,5648,127,0.060206055641174316,9
489,5648,39,0.059853918850421906,10
490,4659,48,0.20423532128334046,1
491,4659,36,0.20131270885467528,2
492,4659,1,0.09104150533676147,3
493,4659,2,0.08459659218788147,4
494,4659,261,0.0733432114124298,5
495,4659,13,0.06603964567184448,6
496,4659,19,0.06363171339035034,7
497,4659,33,0.05878718495368958,8
498,4659,20,0.0574226438999176,9
499,4659,264,0.056513923406600955,10
500,15831,1,0.08999568223953247,1
501,15831,5,0.07646844387054444,2
502,15831,2,0.0759039044380188,3
503,15831,14,0.06311841011047363,4
504,15831,15,0.06230834722518921,5
505,15831,11,0.05524839162826538,6
506,15831,25,0.053987205028533936,7
507,15831,7,0.05345276594161987,8
508,15831,21,0.052852070331573485,9
509,15831,4,0.05195958614349365,10
510,9796,1,0.09391900897026062,1
511,9796,33,0.06617392599582672,2
512,9796,15,0.05962477624416351,3
513,9796,13,0.05711524188518524,4
514,9796,5,0.057083576917648315,5
515,9796,43,0.05138944089412689,6
516,9796,25,0.050086796283721924,7
517,9796,77,0.04912362992763519,8
518,9796,9,0.04810459911823273,9
519,9796,4,0.046757280826568604,10
520,14723,2,0.12931621074676514,1
521,14723,1,0.12926915287971497,2
522,14723,31,0.08379960060119629,3
523,14723,33,0.08371570706367493,4
524,14723,15,0.07613682746887207,5
525,14723,13,0.06768018007278442,6
526,14723,69,0.06471031904220581,7
527,14723,55,0.06255075335502625,8
528,14723,20,0.06192532181739807,9
529,14723,5,0.05816507339477539,10
530,18268,1,0.0757673978805542,1
531,18268,14,0.0680889089902242,2
532,18268,38,0.06592518091201782,3
533,18268,36,0.06434122721354167,4
534,18268,20,0.06351105372111003,5
535,18268,21,0.059289117654164634,6
536,18268,16,0.05609762668609619,7
537,18268,9,0.05561210711797079,8
538,18268,8,0.05403512716293335,9
539,18268,5,0.05354336897532145,10
540,23277,181,0.30815303325653076,1
541,23277,148,0.23190194368362427,2
542,23277,170,0.20930153131484985,3
543,23277,1,0.08393335342407227,4
544,23277,15,0.07927405834197998,5
545,23277,3,0.07785958051681519,6
546,23277,82,0.0734337568283081,7
547,23277,173,0.07087767124176025,8
548,23277,124,0.06715166568756104,9
549,23277,273,0.06364810466766357,10
550,17031,1,0.08317123353481293,1
551,17031,62,0.06780700385570526,2
552,17031,13,0.06178860366344452,3
553,17031,70,0.059803709387779236,4
554,17031,67,0.05442799627780914,5
555,17031,7,0.05321460962295532,6
556,17031,5,0.05262371897697449,7
557,17031,15,0.05251336097717285,8
558,17031,11,0.051401033997535706,9
559,17031,188,0.04887579381465912,10
560,12535,1,0.05791689455509186,1
561,12535,13,0.05507192015647888,2
562,12535,20,0.04450768977403641,3
563,12535,11,0.04253850877285004,4
564,12535,15,0.04221007972955704,5
565,12535,51,0.04098490625619888,6
566,12535,36,0.04041633754968643,7
567,12535,25,0.03965353965759277,8
568,12535,5,0.03799966722726822,9
569,12535,2,0.036767758429050446,10
570,13529,2,0.17729010184605917,1
571,13529,59,0.1363553007443746,2
572,13529,33,0.10940643151601155,3
573,13529,13,0.10461582740147908,4
574,13529,5,0.10342045625050862,5
575,13529,21,0.09927032391230266,6
576,13529,61,0.09505724906921387,7
577,13529,60,0.09347949425379436,8
578,13529,15,0.09249301751454671,9
579,13529,18,0.08955689271291097,10
580,13433,1,0.08574810955259535,1
581,13433,216,0.05353230900234646,2
582,13433,5,0.05287867122226291,3
583,13433,21,0.0515906016031901,4
584,13433,20,0.050754414664374456,5
585,13433,7,0.04889662398232354,6
586,13433,15,0.04531108008490668,7
587,13433,36,0.04524699184629652,8
588,13433,17,0.04504526323742337,9
589,13433,2,0.044082317087385386,10
590,539,15,0.0816368209688287,1
591,539,61,0.0765736510879115,2
592,539,5,0.07553319554579885,3
593,539,20,0.07108499815589503,4
594,539,13,0.06839135759755184,5
595,539,100,0.06699381690276296,6
596,539,21,0.0650085587250559,7
597,539,17,0.06235085976751227,8
598,539,19,0.05932066001390156,9
599,539,14,0.05088909989909122,10
600,26263,2,0.2196648120880127,1
601,26263,33,0.21152174472808838,2
602,26263,1,0.21091967821121216,3
603,26263,19,0.1375443935394287,4
604,26263,13,0.1171034574508667,5
605,26263,59,0.11633014678955078,6
606,26263,15,0.108570396900177,7
607,26263,11,0.10320186614990234,8
608,26263,61,0.10211211442947388,9
609,26263,111,0.09953838586807251,10
610,23162,294,0.12021437287330627,1
611,23162,128,0.09488523006439209,2
612,23162,6,0.08711043000221252,3
613,23162,129,0.0848960280418396,4
614,23162,154,0.07925087213516235,5
615,23162,10,0.06886309385299683,6
616,23162,1,0.062436968088150024,7
617,23162,7,0.06112265586853027,8
618,23162,246,0.05862078070640564,9
619,23162,284,0.05540725588798523,10
620,21386,1,0.07477248907089233,1
621,21386,15,0.05707594156265259,2
622,21386,13,0.05359891653060913,3
623,21386,5,0.05168293714523316,4
624,21386,7,0.049303305149078366,5
625,21386,124,0.042052078247070315,6
626,21386,11,0.04183378219604492,7
627,21386,105,0.04162505865097046,8
628,21386,25,0.04059193134307861,9
629,21386,2,0.039959168434143065,10
630,9961,2,0.06479344765345256,1
631,9961,7,0.06466686063342625,2
632,9961,13,0.06368183427386814,3
633,9961,15,0.058929105599721275,4
634,9961,5,0.053888426886664495,5
635,9961,0,0.05208250549104479,6
636,9961,17,0.04715897639592489,7
637,9961,33,0.04537991020414564,8
638,9961,50,0.04484296507305569,9
639,9961,12,0.04345715708202786,10
640,8931,1,0.10658034682273865,1
641,8931,7,0.09057094156742096,2
642,8931,5,0.08089058101177216,3
643,8931,2,0.07253243029117584,4
644,8931,15,0.0672939270734787,5
645,8931,12,0.06299902498722076,6
646,8931,25,0.0629265159368515,7
647,8931,44,0.05904439091682434,8
648,8931,142,0.05541129410266876,9
649,8931,14,0.05485287308692932,10
650,15567,2,0.12427207827568054,1
651,15567,5,0.12102821469306946,2
652,15567,1,0.10853967070579529,3
653,15567,14,0.0977562963962555,4
654,15567,111,0.0947679877281189,5
655,15567,33,0.08594638109207153,6
656,15567,7,0.07784712314605713,7
657,15567,85,0.07544511556625366,8
658,15567,21,0.07454273104667664,9
659,15567,19,0.07411837577819824,10
660,26760,75,0.12558284401893616,1
661,26760,10,0.07118579745292664,2
662,26760,32,0.06992390751838684,3
663,26760,26,0.06924772262573242,4
664,26760,83,0.05372467637062073,5
665,26760,74,0.050069659948349,6
666,26760,58,0.04797941446304321,7
667,26760,6,0.04499438405036926,8
668,26760,113,0.04458174109458923,9
669,26760,154,0.044245243072509766,10
670,15913,11,0.20023763179779053,1
671,15913,29,0.17656534910202026,2
672,15913,107,0.16460529963175455,3
673,15913,2,0.10503153006235759,4
674,15913,1,0.09980106353759766,5
675,15913,15,0.07176218430201213,6
676,15913,298,0.06097318728764852,7
677,15913,20,0.05898072322209676,8
678,15913,61,0.058044870694478355,9
679,15913,152,0.05508923530578613,10
680,9954,1,0.10420207182566325,1
681,9954,13,0.07800970474878947,2
682,9954,15,0.0700080394744873,3
683,9954,2,0.05661173661549886,4
684,9954,33,0.054598470528920494,5
685,9954,61,0.051337599754333496,6
686,9954,5,0.050046722094217934,7
687,9954,25,0.04992262522379557,8
688,9954,7,0.047082722187042236,9
689,9954,52,0.04249115784962972,10
690,1127,15,0.06873149731579949,1
691,1127,59,0.0625752701478846,2
692,1127,61,0.0623930342057172,3
693,1127,39,0.06116251033895156,4
694,1127,13,0.058641419691198016,5
695,1127,17,0.05720176416284898,6
696,1127,0,0.05712877652224373,7
697,1127,19,0.054760371937471276,8
698,1127,11,0.05162332338445327,9
699,1127,20,0.05149931416792028,10
700,122,1,0.11182264203117007,1
701,122,13,0.059736975601741245,2
702,122,15,0.058633577255975636,3
703,122,20,0.05640989825839088,4
704,122,11,0.04828585329509917,5
705,122,7,0.047685569240933375,6
706,122,25,0.04745248953501383,7
707,122,36,0.04673208509172712,8
708,122,12,0.04467215708323887,9
709,122,19,0.04450041623342605,10
710,2396,1,0.07287605851888657,1
711,2396,13,0.06527846306562424,2
712,2396,7,0.04862988740205765,3
713,2396,15,0.046093687415122986,4
714,2396,20,0.045671314001083374,5
715,2396,25,0.044045984745025635,6
716,2396,5,0.042853519320487976,7
717,2396,36,0.041213832795619965,8
718,2396,11,0.0408472940325737,9
719,2396,181,0.038519129157066345,10
720,8865,1,0.18174654245376587,1
721,8865,14,0.1257733702659607,2
722,8865,31,0.11134880781173706,3
723,8865,5,0.10983240604400635,4
724,8865,19,0.10711678862571716,5
725,8865,59,0.106973797082901,6
726,8865,3,0.10061207413673401,7
727,8865,33,0.09958121180534363,8
728,8865,15,0.089162677526474,9
729,8865,21,0.08764266967773438,10
730,7274,1,0.12589238371167863,1
731,7274,100,0.08278581074305943,2
732,7274,61,0.07987116915839058,3
733,7274,33,0.0738496014050075,4
734,7274,19,0.07121745177677699,5
735,7274,15,0.07046158824648176,6
736,7274,5,0.06344243458339147,7
737,7274,21,0.0630130512373788,8
738,7274,59,0.05955713987350464,9
739,7274,13,0.05819528443472726,10
740,22303,1,0.11471085747083028,1
741,22303,2,0.09813629587491353,2
742,22303,33,0.08585550387700398,3
743,22303,15,0.07508109013239543,4
744,22303,19,0.07355931401252747,5
745,22303,11,0.06495655576388042,6
746,22303,21,0.059102783600489296,7
747,22303,61,0.058600157499313354,8
748,22303,23,0.058045148849487305,9
749,22303,94,0.05674780408541361,10
750,11167,45,0.11889374256134033,1
751,11167,9,0.11483383178710938,2
752,11167,50,0.08989280462265015,3
753,11167,237,0.07274764776229858,4
754,11167,63,0.06948745250701904,5
755,11167,133,0.06237804889678955,6
756,11167,140,0.062149107456207275,7
757,11167,218,0.05978912115097046,8
758,11167,290,0.0535891056060791,9
759,11167,198,0.053345322608947754,10
760,12750,36,0.08629496230019464,1
761,12750,38,0.07875523964564006,2
762,12750,2,0.060513284471299916,3
763,12750,8,0.05637915266884698,4
764,12750,79,0.054541210333506264,5
765,12750,13,0.05248115460077921,6
766,12750,15,0.05230149957868788,7
767,12750,48,0.05229946639802721,8
768,12750,1,0.0512158473332723,9
769,12750,20,0.050881889131334096,10
770,16450,1,0.10172947247823079,1
771,16450,164,0.09484639763832092,2
772,16450,25,0.07712619503339131,3
773,16450,2,0.07339522242546082,4
774,16450,5,0.069973886013031,5
775,16450,15,0.06686640779177348,6
776,16450,11,0.06610912084579468,7
777,16450,4,0.05840344230333964,8
778,16450,33,0.05650729934374491,9
